Time	Node	Type	Packets	
1	Node0	CacheHits	21
1	Node0	CacheMisses	726
1	Node1	CacheHits	8
1	Node1	CacheMisses	381
1	Node2	CacheHits	14
1	Node2	CacheMisses	371
1	Node3	CacheHits	6
1	Node3	CacheMisses	197
1	Node4	CacheHits	6
1	Node4	CacheMisses	196
1	Node5	CacheHits	3
1	Node5	CacheMisses	197
1	Node6	CacheHits	3
1	Node6	CacheMisses	194
1	Node7	CacheHits	1
1	Node7	CacheMisses	103
1	Node8	CacheHits	1
1	Node8	CacheMisses	103
1	Node9	CacheHits	1
1	Node9	CacheMisses	103
1	Node10	CacheHits	1
1	Node10	CacheMisses	101
1	Node11	CacheHits	2
1	Node11	CacheMisses	101
1	Node12	CacheHits	2
1	Node12	CacheMisses	102
1	Node13	CacheHits	1
1	Node13	CacheMisses	101
1	Node14	CacheHits	4
1	Node14	CacheMisses	100
2	Node0	CacheHits	22
2	Node0	CacheMisses	703
2	Node1	CacheHits	14
2	Node1	CacheMisses	368
2	Node2	CacheHits	17
2	Node2	CacheMisses	353
2	Node3	CacheHits	5
2	Node3	CacheMisses	189
2	Node4	CacheHits	3
2	Node4	CacheMisses	191
2	Node5	CacheHits	9
2	Node5	CacheMisses	183
2	Node6	CacheHits	5
2	Node6	CacheMisses	188
2	Node7	CacheHits	2
2	Node7	CacheMisses	98
2	Node8	CacheHits	3
2	Node8	CacheMisses	97
2	Node9	CacheHits	1
2	Node9	CacheMisses	99
2	Node10	CacheHits	4
2	Node10	CacheMisses	95
2	Node11	CacheHits	3
2	Node11	CacheMisses	97
2	Node12	CacheHits	3
2	Node12	CacheMisses	97
2	Node13	CacheHits	2
2	Node13	CacheMisses	98
2	Node14	CacheHits	4
2	Node14	CacheMisses	96
3	Node0	CacheHits	8
3	Node0	CacheMisses	659
3	Node1	CacheHits	30
3	Node1	CacheMisses	336
3	Node2	CacheHits	23
3	Node2	CacheMisses	333
3	Node3	CacheHits	10
3	Node3	CacheMisses	180
3	Node4	CacheHits	8
3	Node4	CacheMisses	185
3	Node5	CacheHits	17
3	Node5	CacheMisses	172
3	Node6	CacheHits	8
3	Node6	CacheMisses	183
3	Node7	CacheHits	6
3	Node7	CacheMisses	94
3	Node8	CacheHits	4
3	Node8	CacheMisses	96
3	Node9	CacheHits	2
3	Node9	CacheMisses	98
3	Node10	CacheHits	4
3	Node10	CacheMisses	95
3	Node11	CacheHits	3
3	Node11	CacheMisses	96
3	Node12	CacheHits	7
3	Node12	CacheMisses	93
3	Node13	CacheHits	4
3	Node13	CacheMisses	95
3	Node14	CacheHits	5
3	Node14	CacheMisses	95
4	Node0	CacheHits	17
4	Node0	CacheMisses	664
4	Node1	CacheHits	18
4	Node1	CacheMisses	333
4	Node2	CacheHits	18
4	Node2	CacheMisses	344
