Time	Node	Type	Packets	
1	Node0	CacheHits	25
1	Node0	CacheMisses	698
1	Node1	CacheHits	7
1	Node1	CacheMisses	363
1	Node2	CacheHits	9
1	Node2	CacheMisses	365
1	Node3	CacheHits	11
1	Node3	CacheMisses	188
1	Node4	CacheHits	8
1	Node4	CacheMisses	186
1	Node5	CacheHits	4
1	Node5	CacheMisses	190
1	Node6	CacheHits	4
1	Node6	CacheMisses	189
1	Node7	CacheHits	4
1	Node7	CacheMisses	100
1	Node8	CacheHits	2
1	Node8	CacheMisses	102
1	Node9	CacheHits	7
1	Node9	CacheMisses	97
1	Node10	CacheHits	3
1	Node10	CacheMisses	99
1	Node11	CacheHits	8
1	Node11	CacheMisses	95
1	Node12	CacheHits	2
1	Node12	CacheMisses	102
1	Node13	CacheHits	4
1	Node13	CacheMisses	98
1	Node14	CacheHits	5
1	Node14	CacheMisses	99
2	Node0	CacheHits	15
2	Node0	CacheMisses	688
2	Node1	CacheHits	11
2	Node1	CacheMisses	355
2	Node2	CacheHits	10
2	Node2	CacheMisses	344
2	Node3	CacheHits	5
2	Node3	CacheMisses	183
2	Node4	CacheHits	8
2	Node4	CacheMisses	180
2	Node5	CacheHits	4
2	Node5	CacheMisses	178
2	Node6	CacheHits	5
2	Node6	CacheMisses	178
2	Node7	CacheHits	5
2	Node7	CacheMisses	95
2	Node8	CacheHits	6
2	Node8	CacheMisses	94
2	Node9	CacheHits	5
2	Node9	CacheMisses	95
2	Node10	CacheHits	6
2	Node10	CacheMisses	92
2	Node11	CacheHits	8
2	Node11	CacheMisses	92
2	Node12	CacheHits	9
2	Node12	CacheMisses	91
2	Node13	CacheHits	5
2	Node13	CacheMisses	95
2	Node14	CacheHits	11
2	Node14	CacheMisses	89
3	Node0	CacheHits	17
3	Node0	CacheMisses	671
3	Node1	CacheHits	11
3	Node1	CacheMisses	346
3	Node2	CacheHits	10
3	Node2	CacheMisses	342
3	Node3	CacheHits	6
3	Node3	CacheMisses	173
3	Node4	CacheHits	4
3	Node4	CacheMisses	185
3	Node5	CacheHits	4
3	Node5	CacheMisses	174
3	Node6	CacheHits	7
3	Node6	CacheMisses	178
3	Node7	CacheHits	10
3	Node7	CacheMisses	89
3	Node8	CacheHits	10
3	Node8	CacheMisses	90
3	Node9	CacheHits	6
3	Node9	CacheMisses	94
3	Node10	CacheHits	4
3	Node10	CacheMisses	94
